key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
314,"엘반 인형",0,"",0,0,1,0,0,2343,90,10,0,0,0,1,0,8,358,False,True,True,False,False,0,False,True,4814,10020,True,0,20,470,10,0,20,1,620,3
315,"아기 달멜",0,"",0,0,1,0,0,1388,100,10,0,0,0,2,0,8,358,True,False,True,False,True,0,False,True,4815,1073,True,0,10,400,26,120,20,1,622,1
316,"까삐바라",0,"",0,0,1,0,0,2342,100,10,0,0,0,2,0,8,373,True,False,False,True,True,0,False,True,4816,3018,True,0,15,500,31,0,30,2,620,1
317,"아기 그렘린",0,"",0,0,1,0,0,2411,71,10,0,0,0,2,0,8,374,True,False,False,True,True,0,False,True,4817,1076,True,0,15,440,13,30,20,1,604,1
318,"조건부 미덕",0,"",0,0,1,0,0,2418,100,10,0,0,0,2,0,8,358,True,False,False,True,True,0,False,True,4818,1073,True,0,30,490,15,0,40,1,620,2
319,"꼬마 눈요정",0,"",0,0,1,0,0,2417,100,10,0,0,0,2,0,8,376,True,False,True,False,False,0,False,True,4819,1077,True,0,10,400,6,360,40,1,600,1
320,"신 타타루",0,"",0,0,1,0,0,2413,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4820,9010,True,0,10,440,43,0,20,1,620,3
321,"소형 무장 병기",0,"",0,0,1,0,0,2416,100,10,0,0,0,1,0,8,378,False,True,False,True,False,0,False,True,4821,11007,True,0,20,500,35,360,30,1,634,2
322,"칼리아나 인형",0,"",0,0,1,0,0,2139,100,10,0,0,0,1,0,8,351,False,True,True,False,False,0,False,True,4822,7014,True,0,20,450,38,120,30,1,605,3
323,"붉은등 인형",0,"",0,0,1,0,0,2543,100,10,0,0,0,1,0,8,209,False,True,False,True,False,0,False,True,4823,7013,True,0,15,430,4,30,40,1,604,3
324,"인형 캐리어",0,"",0,0,1,0,0,2415,100,10,0,0,0,1,0,8,379,False,True,False,True,False,0,False,True,4824,11007,True,0,25,550,19,30,40,1,621,3
325,"프란 인형",0,"",0,0,1,0,0,2412,100,10,0,0,0,1,0,8,380,False,True,True,False,False,0,False,True,4825,9036,False,0,25,470,34,0,30,1,620,3
326,"응 모우 인형",0,"",0,0,1,0,0,2441,100,10,0,0,0,1,0,8,381,False,True,True,False,False,0,False,True,4826,7015,False,0,15,380,25,360,20,1,625,3
327,"청제",0,"",0,0,1,0,0,2414,100,10,0,0,0,2,0,8,367,False,True,True,False,False,0,False,True,4827,8203,True,0,20,400,1,120,20,1,605,2
328,"동쪽 나라 방석",0,"",0,0,1,0,0,2443,100,30,0,0,0,3,12,8,0,False,False,False,False,False,0,False,True,4828,11010,True,80,10,390,40,0,30,1,631,4
329,"알로하 달달이",0,"",0,0,1,0,0,2444,100,10,0,0,0,2,0,8,280,True,False,True,False,True,0,False,True,4829,4003,True,0,10,370,42,0,30,2,620,1
330,"고슴도치",0,"",0,0,1,0,0,2442,100,10,0,0,0,2,0,8,382,True,False,True,False,True,0,False,True,4830,3019,True,0,20,480,29,360,20,1,623,1
331,"제1세계 야슈톨라",0,"",0,0,1,0,0,2485,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4831,9001,False,0,15,400,1,360,60,1,600,3
332,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
333,"깜장시바",0,"",0,0,1,0,0,2483,100,10,0,0,0,2,0,8,341,True,False,True,False,True,0,False,True,4833,3013,False,0,20,500,9,0,20,1,620,1
334,"카멜레온",0,"",0,0,1,0,0,2484,100,10,0,0,0,2,0,8,383,True,False,False,True,True,0,False,True,4834,3020,False,0,10,410,32,0,30,1,620,1
335,"푸아 인형",0,"",0,0,1,0,0,2490,100,10,0,0,0,1,0,8,384,False,True,True,False,False,0,False,True,4835,6003,False,0,15,390,36,360,30,1,634,3
336,"아르마딜로 곡예사",0,"",0,0,1,0,0,2492,100,10,0,0,0,2,0,8,385,True,False,False,True,True,0,False,True,4836,1078,False,0,10,350,21,0,20,1,620,1
337,"롱카의 물뱀?",0,"",0,0,1,0,0,2493,100,10,0,0,0,2,0,8,386,True,False,True,False,True,0,False,True,4837,3021,False,0,15,460,17,0,30,1,620,1
338,"꼬마 기가텐더",0,"",0,0,1,0,0,2491,100,10,0,0,0,2,0,8,27,True,False,False,True,False,0,False,True,4838,1079,False,0,25,565,31,0,40,1,620,2
339,"어린 클리오니드",0,"",0,0,1,0,0,2494,100,10,0,0,0,2,0,8,388,True,False,True,False,True,0,False,True,4839,1080,False,0,15,420,33,0,20,1,620,2
340,"오리부리",0,"",0,0,1,0,0,2495,100,10,0,0,0,2,0,8,389,True,False,True,False,True,0,False,True,4840,4008,False,0,25,540,20,30,60,1,604,1
341,"작은 에덴",0,"",0,0,1,0,0,2566,100,10,0,0,0,1,0,8,390,False,True,False,True,False,0,False,True,4841,2009,False,0,30,450,1,30,60,1,603,2
342,"자이언트 비버",0,"",0,0,1,0,0,2564,100,10,5,0,0,2,0,8,391,True,False,True,False,True,0,False,True,4842,6004,False,0,20,460,39,0,20,1,620,1
343,"꼭두각시 주작",0,"",0,0,1,0,0,2565,100,10,0,0,0,1,4,8,387,False,True,True,False,False,0,False,True,4843,8202,False,0,20,480,1,120,30,1,608,2
344,"오메가 M 인형",0,"",0,0,1,0,0,2567,100,10,0,0,0,1,0,8,368,False,True,False,True,False,345,False,True,4844,2008,False,0,15,440,51,360,20,1,618,2
345,"오메가 F 인형",0,"",0,0,1,0,0,2568,100,10,0,0,0,1,0,8,368,False,True,False,True,False,344,False,True,4845,2008,False,0,25,400,50,360,20,1,617,2
346,"팅커벨",0,"",0,0,1,0,0,1829,100,10,0,0,0,1,0,8,392,False,True,False,True,False,0,False,True,4846,11020,False,0,15,400,4,120,30,1,608,4
347,"꼬마 에케보어",0,"",0,0,1,0,0,2602,100,10,0,0,0,2,0,8,393,True,False,True,False,True,0,False,True,4847,1081,False,0,15,380,44,0,30,1,620,2
348,"빨판상어급 잠수함",0,"",0,0,1,0,0,2603,100,10,0,0,0,1,0,8,394,False,True,False,True,False,0,False,True,4848,11007,False,0,15,415,8,30,20,1,621,4
349,"넓적부리황새",0,"",0,0,1,0,0,2604,100,3,0,0,0,1,13,8,395,True,False,False,True,True,0,False,True,4849,5008,False,0,10,430,13,120,20,1,622,1
350,"나비효과",0,"",0,0,1,0,0,2605,100,10,0,0,0,1,0,8,396,False,False,False,True,False,0,False,True,4850,3022,False,0,10,400,25,360,20,1,625,1
351,"철개구리 A",0,"",0,0,1,0,0,2606,100,10,0,0,0,1,0,8,397,False,True,False,True,False,0,False,True,4851,11007,False,0,20,435,31,0,30,1,620,4
352,"면죄된 적개심",0,"",0,0,1,0,0,2607,100,10,0,0,0,2,0,8,398,True,False,False,True,False,0,False,True,4852,1082,False,0,20,510,38,120,30,1,609,2
353,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
354,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
355,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
356,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
357,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
358,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
359,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
